,date,month,hour,holiday,weekday,Member type,count
42848,2020-07-16,July,17,No,Thursday,member,382
42849,2020-07-16,July,18,No,Thursday,casual,325
42850,2020-07-16,July,18,No,Thursday,member,413
42851,2020-07-16,July,19,No,Thursday,casual,392
42852,2020-07-16,July,19,No,Thursday,member,361
42853,2020-07-16,July,20,No,Thursday,casual,266
42854,2020-07-16,July,20,No,Thursday,member,271
42855,2020-07-16,July,21,No,Thursday,casual,151
42856,2020-07-16,July,21,No,Thursday,member,170
42857,2020-07-16,July,22,No,Thursday,casual,116
42858,2020-07-16,July,22,No,Thursday,member,100
42859,2020-07-16,July,23,No,Thursday,casual,92
42860,2020-07-16,July,23,No,Thursday,member,55
42861,2020-07-17,July,0,No,Friday,casual,26
42862,2020-07-17,July,0,No,Friday,member,32
42863,2020-07-17,July,1,No,Friday,casual,33
42864,2020-07-17,July,1,No,Friday,member,15
42865,2020-07-17,July,2,No,Friday,casual,13
42866,2020-07-17,July,2,No,Friday,member,12
42867,2020-07-17,July,3,No,Friday,casual,13
42868,2020-07-17,July,3,No,Friday,member,2
42869,2020-07-17,July,4,No,Friday,casual,12
42870,2020-07-17,July,4,No,Friday,member,7
42871,2020-07-17,July,5,No,Friday,casual,27
42872,2020-07-17,July,5,No,Friday,member,26
42873,2020-07-17,July,6,No,Friday,casual,49
42874,2020-07-17,July,6,No,Friday,member,88
42875,2020-07-17,July,7,No,Friday,casual,114
42876,2020-07-17,July,7,No,Friday,member,190
42877,2020-07-17,July,8,No,Friday,casual,134
42878,2020-07-17,July,8,No,Friday,member,260
42879,2020-07-17,July,9,No,Friday,casual,112
42880,2020-07-17,July,9,No,Friday,member,176
42881,2020-07-17,July,10,No,Friday,casual,137
42882,2020-07-17,July,10,No,Friday,member,171
42883,2020-07-17,July,11,No,Friday,casual,177
42884,2020-07-17,July,11,No,Friday,member,212
42885,2020-07-17,July,12,No,Friday,casual,193
42886,2020-07-17,July,12,No,Friday,member,233
42887,2020-07-17,July,13,No,Friday,casual,219
42888,2020-07-17,July,13,No,Friday,member,234
42889,2020-07-17,July,14,No,Friday,casual,222
42890,2020-07-17,July,14,No,Friday,member,226
42891,2020-07-17,July,15,No,Friday,casual,245
42892,2020-07-17,July,15,No,Friday,member,209
42893,2020-07-17,July,16,No,Friday,casual,272
42894,2020-07-17,July,16,No,Friday,member,262
42895,2020-07-17,July,17,No,Friday,casual,299
42896,2020-07-17,July,17,No,Friday,member,369
42897,2020-07-17,July,18,No,Friday,casual,386
42898,2020-07-17,July,18,No,Friday,member,328
42899,2020-07-17,July,19,No,Friday,casual,415
42900,2020-07-17,July,19,No,Friday,member,368
42901,2020-07-17,July,20,No,Friday,casual,269
42902,2020-07-17,July,20,No,Friday,member,250
42903,2020-07-17,July,21,No,Friday,casual,209
42904,2020-07-17,July,21,No,Friday,member,156
42905,2020-07-17,July,22,No,Friday,casual,173
42906,2020-07-17,July,22,No,Friday,member,97
42907,2020-07-17,July,23,No,Friday,casual,132
42908,2020-07-17,July,23,No,Friday,member,77
42909,2020-07-18,July,0,No,Saturday,casual,127
42910,2020-07-18,July,0,No,Saturday,member,57
42911,2020-07-18,July,1,No,Saturday,casual,53
42912,2020-07-18,July,1,No,Saturday,member,23
42913,2020-07-18,July,2,No,Saturday,casual,22
